,Unnamed: 0,image,description,AUTHOR,BORN-DIED,TITLE,DATE,TECHNIQUE,LOCATION,FORM,TYPE,SCHOOL,TIMEFRAME,removed
228,17085,https://www.wga.hu/detail/g/goes/calvary/calvar23.jpg,['\r\nThe picture shows a detail of the central panel.\r\n\r\n\n'],"GOES, Hugo van der","(b. ca. 1440, Ghent, d. 1482, Bruxelles)",Calvary Triptych (detail),1465-68,Oil on wood,"Cathedral of St Bavo, Ghent",painting,religious,Flemish,1451-1500,The picture shows a detail of the central panel.
229,17966,https://www.wga.hu/detail/g/goya/9g/91/50capric.jpg,['\r\nThis is Plate 50 from the series Los Caprichos.\r\n\r\n\n'],"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",The Chinchillas,1799,"Etching and aquatint, 210 x 150 mm",-,graphics,other,Spanish,1801-1850,This is Plate 50 from the series Los Caprichos.
230,18311,https://www.wga.hu/detail/g/greco_el/04/0411grec.jpg,['\r\nThe detail shows the head of the Saint.\r\n\r\n\n'],"GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",The Martyrdom of St Maurice and his Legions (detail),1580-81,Oil on canvas,"Chapter House, Monasterio de San Lorenzo, El Escorial",painting,religious,Spanish,1551-1600,The detail shows the head of the Saint.
231,18337,https://www.wga.hu/detail/g/greco_el/07/0704grec.jpg,['\r\nThe painting is in a bad state of conservation.\r\n\r\n\n'],"GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",Portrait of a Gentleman,1580-85,"Oil on canvas, 66 x 55 cm","Museo del Prado, Madrid",painting,portrait,Spanish,1551-1600,The painting is in a bad state of conservation.
232,18362,https://www.wga.hu/detail/g/greco_el/09/0908grec.jpg,['\r\nThe detail shows the self-portrait of the artist.\r\n\r\n\n'],"GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",The Burial of the Count of Orgaz (detail),1586-88,Oil on canvas,"Santo Tomé, Toledo",painting,portrait,Spanish,1551-1600,The detail shows the self-portrait of the artist.
233,18477,https://www.wga.hu/detail/g/greco_el/19/1909grec.jpg,"['\r\nIn the background, a view of Toledo, as Troy.\r\n\r\n\n']","GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",Laocoön (detail),1610,Oil on canvas,"National Gallery of Art, Washington",painting,mythological,Spanish,1551-1600,"In the background, a view of Toledo, as Troy."
234,18695,https://www.wga.hu/detail/g/grunewal/3/03maggi2.jpg,['\r\nThe detail shows the wife of the patrician.\r\n\r\n\n'],"GRÜNEWALD, Matthias","(b. 1470/80, Würzburg, d. 1528, Halle)",Establishment of the Santa Maria Maggiore in Rome (detail),1517-19,Oil on wood,"Städtische Museen, Freiburg im Breisgau",painting,religious,German,1501-1550,The detail shows the wife of the patrician.
235,18698,https://www.wga.hu/detail/g/grunewal/3/04erasm1.jpg,['\r\nThe detail represents St Erasm.\r\n\r\n\n'],"GRÜNEWALD, Matthias","(b. 1470/80, Würzburg, d. 1528, Halle)",Meeting of St Erasm and St Maurice (detail),1517-23,Oil on wood,"Alte Pinakothek, Munich",painting,religious,German,1501-1550,The detail represents St Erasm.
236,18699,https://www.wga.hu/detail/g/grunewal/3/04erasm2.jpg,['\r\nThe detail represents St Maurice.\r\n\r\n\n'],"GRÜNEWALD, Matthias","(b. 1470/80, Würzburg, d. 1528, Halle)",Meeting of St Erasm and St Maurice (detail),1517-23,Oil on wood,"Alte Pinakothek, Munich",painting,religious,German,1501-1550,The detail represents St Maurice.
237,18731,https://www.wga.hu/detail/g/gualtier/2triump5.jpg,['\r\nThis detail showa the Colossus of Rhodes.\r\n\r\n\n'],GUALTIERO PADOVANO,"(b. ca. 1510, Padova, d. 1552, Padova)",Hall of the Triumphs (detail),1550-52,Fresco,"Villa Godi Malinverni, Lonedo di Lugo Vicentino",painting,mythological,Italian,1501-1550,This detail shows the Colossus of Rhodes.
238,18856,https://www.wga.hu/detail/g/guarini/sindone3.jpg,['\r\nThe picture shows the exterior view of the dome.\r\n\r\n\n'],"GUARINI, Guarino","(b. 1624, Modena, d. 1683, Milano)",Exterior view,1667-90,Photo,"Cappella della Santissima Sindone, Turin",architecture,other,Italian,1651-1700,The picture shows the exterior view of the dome.
239,20211,https://www.wga.hu/detail/h/huguet/stgeorgx.jpg,['\r\nThe detail shows the head of St George.\r\n\r\n\n'],"HUGUET, Jaume","(b. ca. 1415, Valls, d. 1492, Barcelona)",Triptych of Saint George (detail),1459-60,Panel,"Museu Nacional d'Art de Catalunya, Barcelona",painting,religious,Catalan,1451-1500,The detail shows the head of St George.
240,20430,https://www.wga.hu/detail/j/jacopo/cione/1/2l1_main1.jpg,['\r\nThe picture shows the head of St Francis.\r\n\r\n\n'],JACOPO DI CIONE,"(b. ca. 1325, Firenze, d. ca. 1399, Firenze)",San Pier Maggiore Altarpiece: Adoring Saints (detail),1370-71,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1351-1400,The picture shows the head of St Francis.
241,20438,https://www.wga.hu/detail/j/jacopo/cione/1/3r1_main1.jpg,['\r\nThe picture shows the head of St Lawrence.\r\n\r\n\n'],JACOPO DI CIONE,"(b. ca. 1325, Firenze, d. ca. 1399, Firenze)",San Pier Maggiore Altarpiece: Adoring Saints (detail),1370-71,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1351-1400,The picture shows the head of St Lawrence.
242,20439,https://www.wga.hu/detail/j/jacopo/cione/1/3r1_main2.jpg,['\r\nThe detail shows St Agnes holding the Lamb of God.\r\n\r\n\n'],JACOPO DI CIONE,"(b. ca. 1325, Firenze, d. ca. 1399, Firenze)",San Pier Maggiore Altarpiece: Adoring Saints (detail),1370-71,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1351-1400,The detail shows St Agnes holding the Lamb of God.
243,20453,https://www.wga.hu/detail/j/jacopo/cione/2/altar31.jpg,['\r\nThe detail shows the head of St Mary Magdalene.\r\n\r\n\n'],JACOPO DI CIONE,"(b. ca. 1325, Firenze, d. ca. 1399, Firenze)",The Crucifixion (detail),c. 1365,"Tempera on wood, gold ground","Metropolitan Museum of Art, New York",painting,religious,Italian,1351-1400,The detail shows the head of St Mary Magdalene.
244,20462,https://www.wga.hu/detail/j/jacopo/cione/2/crucifi4.jpg,"[""\r\nThe detail shows the figures below Christ's cross.\r\n\r\n\n""]",JACOPO DI CIONE,"(b. ca. 1325, Firenze, d. ca. 1399, Firenze)",The Crucifixion (detail),1369-70,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1351-1400,The detail shows the figures below Christ's cross.
245,20464,https://www.wga.hu/detail/j/jacopo/cione/2/nolime1.jpg,['\r\nThe detail shows the head of St Mary Magdalene.\r\n\r\n\n'],JACOPO DI CIONE,"(b. ca. 1325, Firenze, d. ca. 1399, Firenze)",Noli me tangere (detail),1368-70,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1351-1400,The detail shows the head of St Mary Magdalene.
246,20704,https://www.wga.hu/detail/j/jourdain/samarit3.jpg,['\r\nThe photo shows a view of the atrium.\r\n\r\n\n'],"JOURDAIN, Frantz","(b. 1847, Antwerpen, d. 1935, Paris)",)nterior view,1905-10,Photo,"La Samaritaine, Paris",architecture,interior,French,1851-1900,The photo shows a view of the atrium.
247,20705,https://www.wga.hu/detail/j/jourdain/samarit4.jpg,['\r\nThe photo shows the glass roof.\r\n\r\n\n'],"JOURDAIN, Frantz","(b. 1847, Antwerpen, d. 1935, Paris)",)nterior view,1905-10,Photo,"La Samaritaine, Paris",architecture,interior,French,1851-1900,The photo shows the glass roof.
248,20706,https://www.wga.hu/detail/j/jourdain/samarit5.jpg,['\r\nThe photo shows the staircase.\r\n\r\n\n'],"JOURDAIN, Frantz","(b. 1847, Antwerpen, d. 1935, Paris)",)nterior view,1905-10,Photo,"La Samaritaine, Paris",architecture,interior,French,1851-1900,The photo shows the staircase.
249,20764,https://www.wga.hu/detail/j/juvarra/carmine1.jpg,['\r\nThe picture shows the façade of church.\r\n\r\n\n'],"JUVARRA, Filippo","(b. 1678, Messina, d. 1736, Madrid)",Exterior view,1732-35,Photo,"Chiesa del Carmine, Turin",architecture,other,Italian,1701-1750,The picture shows the façade of church.
250,21315,https://www.wga.hu/detail/l/labroust/genevie2.jpg,['\r\nThe photo shows a detail of the façade.\r\n\r\n\n'],"LABROUSTE, Henri","(b. 1801, Paris, d. 1875, Fontainebleau)",Exterior view,1844-50,Photo,"Bibliothèque Sainte-Geneviève, Paris",architecture,other,French,1851-1900,The photo shows a detail of the façade.
251,21740,https://www.wga.hu/detail/l/le_nain/happyfam.jpg,['\r\nThe painting is also titled Return from Baptism.\r\n\r\n\n'],LE NAIN brothers,"(b. 1598/1610, Laon, d. Louis and Antoine: 1648, Mathieu: 1677, Paris)",The Happy Family,1642,"Oil on canvas, 61 x 78 cm","Musée du Louvre, Paris",painting,genre,French,1601-1650,The painting is also titled Return from Baptism.
252,21988,https://www.wga.hu/detail/l/leonardo/01/2annunc3.jpg,['\r\nThe detail shows the head of the Virgin.\r\n\r\n\n'],LEONARDO da Vinci,"(b. 1452, Vinci, d. 1519, Cloux, near Amboise)",Annunciation (detail),1472-75,Oil and tempera on wood,"Galleria degli Uffizi, Florence",painting,religious,Italian,1451-1500,The detail shows the head of the Virgin.
253,21998,https://www.wga.hu/detail/l/leonardo/01/7annunc1.jpg,['\r\nThe detail shows the angel annunciating.\r\n\r\n\n'],LEONARDO da Vinci,"(b. 1452, Vinci, d. 1519, Cloux, near Amboise)",Annunciation (detail),1478-82,Oil on panel,"Musée du Louvre, Paris",painting,religious,Italian,1451-1500,The detail shows the angel annunciating.
254,21999,https://www.wga.hu/detail/l/leonardo/01/7annunc2.jpg,['\r\nThe detail shows the Virgin annunciated.\r\n\r\n\n'],LEONARDO da Vinci,"(b. 1452, Vinci, d. 1519, Cloux, near Amboise)",Annunciation (detail),1478-82,Oil on panel,"Musée du Louvre, Paris",painting,religious,Italian,1451-1500,The detail shows the Virgin annunciated.
255,22056,https://www.wga.hu/detail/l/leonardo/07study1/3litta.jpg,['\r\nThe drawing is a study for the Madonna Litta.\r\n\r\n\n'],LEONARDO da Vinci,"(b. 1452, Vinci, d. 1519, Cloux, near Amboise)",Study of a woman's head,c. 1490,"Silverpoint on greenish prepared paper, 180 x 168 mm","Musée du Louvre, Paris",graphics,study,Italian,1451-1500,The drawing is a study for the Madonna Litta.
256,22167,https://www.wga.hu/detail/l/leonardo/15sculpt/1equest2.jpg,['\r\nThis is another view of the statue.\r\n\r\n\n'],LEONARDO da Vinci,"(b. 1452, Vinci, d. 1519, Cloux, near Amboise)",Equestrian Statue,1516-19,"Bronze, 24,3 cm","Szépmûvészeti Múzeum, Budapest",sculpture,other,Italian,1451-1500,This is another view of the statue.
257,22181,https://www.wga.hu/detail/l/leonard/pistoia3.jpg,['\r\nThe picture shows the roundel with St Jerome.\r\n\r\n\n'],LEONARDO DI SER GIOVANNI,(active 1358-1371 in Florence),Silver Altar of St James (detail),c. 1367,Enamels,"Duomo, Pistoia",metalwork,religious,Italian,1351-1400,The picture shows the roundel with St Jerome.
258,22576,https://www.wga.hu/detail/l/lippi/flippino/carafa/2altar2.jpg,['\r\nThe detail shows mary from the altarpiece.\r\n\r\n\n'],"LIPPI, Filippino","(b. ca. 1457, Prato, d. 1504, Firenze)",Annunciation (detail),1489-91,Fresco,"Santa Maria sopra Minerva, Rome",painting,religious,Italian,1451-1500,The detail shows mary from the altarpiece.
259,22599,https://www.wga.hu/detail/l/lippi/flippino/strozzi/1dragon4.jpg,['\r\nThe detail shows a priest from the left grouping.\r\n\r\n\n'],"LIPPI, Filippino","(b. ca. 1457, Prato, d. 1504, Firenze)",St Philip Driving the Dragon from the Temple of Hieropolis (detail),1487-1502,Fresco,"Strozzi Chapel, Santa Maria Novella, Florence",painting,religious,Italian,1451-1500,The detail shows a priest from the left grouping.
260,22649,https://www.wga.hu/detail/l/lippi/filippo/1440/03coron5.jpg,['\r\nThe picture shows a detail with St Theopista.\r\n\r\n\n'],"LIPPI, Fra Filippo","(b. 1406, Firenze, d. 1469, Spoleto)",Coronation of the Virgin (detail),1441-47,Tempera on wood,"Galleria degli Uffizi, Florence",painting,religious,Italian,1401-1450,The picture shows a detail with St Theopista.
261,22704,https://www.wga.hu/detail/l/lippi/filippo/1450pr/23herod0.jpg,"[""\r\nThis detail depicts Salome's Dance.\r\n\r\n\n""]","LIPPI, Fra Filippo","(b. 1406, Firenze, d. 1469, Spoleto)",Herod's Banquet (detail),1452-65,Fresco,"Duomo, Prato",painting,religious,Italian,1401-1450,This detail depicts Salome's Dance.
262,22958,https://www.wga.hu/detail/l/longhi2/younger/vincenz2.jpg,['\r\nThe picture shows a detail of the façade.\r\n\r\n\n'],"LONGHI, Martino the Younger","(b. 1602, Roma, d. 1669, Viggiù)",Exterior view,1646-50,Photo,"Santi Vincenzo ed Anastasio, Rome",architecture,other,Italian,1601-1650,The picture shows a detail of the façade.
263,22963,https://www.wga.hu/detail/l/longhi/pietro/1/00moros3.jpg,['\r\nThe detail shows the figure of Time.\r\n\r\n\n'],"LONGHI, Pietro","(b. 1702, Venezia, d. 1783, Venezia)",Fall of the Giants (detail),1734,Fresco,"Palazzo Morosini Sagredo, Venice",painting,mythological,Italian,1701-1750,The detail shows the figure of Time.
264,23131,https://www.wga.hu/detail/l/lorenzet/pietro/2/04crucif.jpg,['\r\nAt the left hand of Christ St John is represented.\r\n\r\n\n'],"LORENZETTI, Pietro","(b. ca. 1280, Siena, d. 1348, Siena)",Crucifix (detail),c. 1320,Panel,"Museo Diocesano, Cortona",painting,religious,Italian,1301-1350,At the left hand of Christ St John is represented.
265,23292,https://www.wga.hu/detail/l/lotto/1/02tiver1.jpg,['\r\nThe detail shows Sts Peter and Christine.\r\n\r\n\n'],"LOTTO, Lorenzo","(b. ca. 1480, Venezia, d. 1556, Loreto)","Madonna and Child with Sts Peter, Christine, Liberale, and Jerome (detail)",1505,Oil on wood,"Santa Cristina al Tiverone, Treviso",painting,religious,Italian,1501-1550,The detail shows Sts Peter and Christine.
266,23363,https://www.wga.hu/detail/l/lotto/3a/4barbar5.jpg,['\r\nThe detail shows the scenes of martyrdom.\r\n\r\n\n'],"LOTTO, Lorenzo","(b. ca. 1480, Venezia, d. 1556, Loreto)",Legend of St Barbara (detail),1523-24,Fresco,"Oratorio Suardi, Trescore",painting,religious,Italian,1501-1550,The detail shows the scenes of martyrdom.
267,23375,https://www.wga.hu/detail/l/lotto/4/08madon2.jpg,['\r\nThe detail shows the angel.\r\n\r\n\n'],"LOTTO, Lorenzo","(b. ca. 1480, Venezia, d. 1556, Loreto)",Madonna and Child with Saints and an Angel (detail),1527-28,Oil on canvas,"Kunsthistorisches Museum, Vienna",painting,religious,Italian,1501-1550,The detail shows the angel.
268,23497,https://www.wga.hu/detail/l/lund/petrikir.jpg,['\r\nThe altarpiece depicts the Resurrection of Christ.\r\n\r\n\n'],"LUND, Johan Ludwig Gebhard","(b. 1777, Kiel, d. 1867, København)",Altarpiece,-,Oil on canvas,"Sankt Petri Kirke, Copenhagen",painting,religious,Danish,1801-1850,The altarpiece depicts the Resurrection of Christ.
269,23607,https://www.wga.hu/detail/m/macrino/virgina1.jpg,['\r\nThe detail shows the head of St John the Baptist.\r\n\r\n\n'],MACRINO D'ALBA,"(b. ca. 1462, Alba, d. ca. 1515, Alba)",Virgin Adoring the Child with Saints (detail),-,Oil on panel,"Galleria Sabauda, Turin",painting,religious,Italian,1451-1500,The detail shows the head of St John the Baptist.
270,23630,https://www.wga.hu/detail/m/maella/seascape.jpg,['\r\nThe picture shows a sketch for tapestry cartoon.\r\n\r\n\n'],"MAELLA, Mariano Salvador de","(b. 1739, Valencia, d. 1819, Madrid)",Seascape,-,"Oil on canvas, 56 x 74 cm","Museo del Prado, Madrid",painting,landscape,Spanish,1751-1800,The picture shows a sketch for tapestry cartoon.
271,23915,https://www.wga.hu/detail/m/manet/1/6stilli2.jpg,['\r\nThis still-life depicts fruit on a table.\r\n\r\n\n'],"MANET, Edouard","(b. 1832, Paris, d. 1883, Paris)",Still-Life,1864,"Oil on canvas, 45 x 74 cm","Musée d'Orsay, Paris",painting,still-life,French,1851-1900,This still-life depicts fruit on a table.
272,24282,https://www.wga.hu/detail/m/maratti/thorncro.jpg,['\r\nIn the background the Calvary can be seen.\r\n\r\n\n'],"MARATTI, Carlo","(b. 1625, Camerano, d. 1713, Roma)",Adoration of the Thorn Crown,-,"Oil on canvas, 86 x 72 cm",Private collection,painting,religious,Italian,1651-1700,In the background the Calvary can be seen.
273,24290,https://www.wga.hu/detail/m/marchion/villalbb.jpg,['\r\nThe picture shows the garden façade of the villa.\r\n\r\n\n'],"MARCHIONNI, Carlo","(b. 1702, Roma, d. 1786, Roma)",Exterior view,begun 1743,Photo,"Villa Albani, Rome",architecture,other,Italian,1701-1750,The picture shows the garden façade of the villa.
274,24305,https://www.wga.hu/detail/m/margarit/madonna31.jpg,"[""\r\nThe detail shows the Virgin's head.\r\n\r\n\n""]",MARGARITO D'AREZZO,(active 1250-1290),Madonna and Child Enthroned (detail),1263-64,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1251-1300,The detail shows the Virgin's head.
275,24307,https://www.wga.hu/detail/m/margarit/madonna33.jpg,['\r\nThe detail shows the censing angel on the left.\r\n\r\n\n'],MARGARITO D'AREZZO,(active 1250-1290),Madonna and Child Enthroned (detail),1263-64,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1251-1300,The detail shows the censing angel on the left.
276,24340,https://www.wga.hu/detail/m/mariglia/donpedrx.jpg,['\r\nThe picture shows one of the four Virtues.\r\n\r\n\n'],"MARIGLIANO, Giovanni","(b. ca. 1488, Napoli, d. 1558, Napoli)",Cenotaph of Don Pedro of Toledo and Maria Ossorio Pimental,1540-46,Marble,"San Giacomo degli Spagnuoli, Naples",sculpture,religious,Italian,1501-1550,The picture shows one of the four Virtues.
277,24397,https://www.wga.hu/detail/m/marmion/bertin22.jpg,['\r\nThe detail shows the wine miracle of St Bertin.\r\n\r\n\n'],"MARMION, Simon","(b. ca. 1420, Amiens, d. 1489, Valenciennes)",Scenes from the Life of St Bertin (detail),1459,Panel,"Staatliche Museen, Berlin",painting,religious,French,1451-1500,The detail shows the wine miracle of St Bertin.
278,24527,https://www.wga.hu/detail/m/masaccio/brancacc/tribute/tribute5.jpg,['\r\nThe detail shows the head of St Peter.\r\n\r\n\n'],MASACCIO,"(b. 1401, San Giovanni Valdarno, d. 1428, Roma)",Tribute Money (detail),1426-27,Fresco,"Santa Maria del Carmine, Florence",painting,religious,Italian,1401-1450,The detail shows the head of St Peter.
279,24537,https://www.wga.hu/detail/m/masaccio/trinity/trinity1.jpg,['\r\nThe detail shows the figure of the Virgin.\r\n\r\n\n'],MASACCIO,"(b. 1401, San Giovanni Valdarno, d. 1428, Roma)",Trinity (detail),1425-28,Fresco,"Santa Maria Novella, Florence",painting,religious,Italian,1401-1450,The detail shows the figure of the Virgin.
280,24617,https://www.wga.hu/detail/m/masolino/olona/12olona.jpg,['\r\nThe detail shows Herod and Herodias.\r\n\r\n\n'],MASOLINO da Panicale,"(b. 1383, Panicale, d. 1447, Firenze)",The Baptist Scolding Herod and Herodias (detail),1435,Fresco,"Baptistery, Castiglione Olona",painting,religious,Italian,1401-1450,The detail shows Herod and Herodias.
281,24628,https://www.wga.hu/detail/m/masolino/olona/23olona.jpg,['\r\nThe detail shows the angel of Matthew.\r\n\r\n\n'],MASOLINO da Panicale,"(b. 1383, Panicale, d. 1447, Firenze)",Vaulting (detail),1435,Fresco,"Baptistery, Castiglione Olona",painting,religious,Italian,1401-1450,The detail shows the angel of Matthew.
282,24733,https://www.wga.hu/detail/m/master/hl/breisac3.jpg,['\r\nThe detail shows the figure of the Virgin.\r\n\r\n\n'],MASTER H.L.,(active c. 1515-1526 in Upper Rhine),Altarpiece (detail),1523-26,Wood,"St Stephansmünster, Breisach (Baden-Württemberg)",sculpture,religious,German,1501-1550,The detail shows the figure of the Virgin.
283,24745,https://www.wga.hu/detail/m/master/ms/1visita1.jpg,['\r\nThe detail shows the figure of Mary.\r\n\r\n\n'],MASTER M S,(16th century),The Visitation (detail),1506,Tempera on limewood,"Magyar Nemzeti Galéria, Budapest",painting,religious,Hungarian,1501-1550,The detail shows the figure of Mary.
284,24828,https://www.wga.hu/detail/m/master/flemalle/merode/1mero_l1.jpg,['\r\nThe picture shows a detail of the left wing.\r\n\r\n\n'],MASTER of Flémalle,"(b. ca. 1375, Valenciennes, d. 1444, Tournai)",Mérode Altarpiece (detail),c. 1427,Oil on wood,"Metropolitan Museum of Art, New York",painting,religious,Flemish,1401-1450,The picture shows a detail of the left wing.
285,24880,https://www.wga.hu/detail/m/master/moulins/altar_l1.jpg,['\r\nThe detail shows the head of St Peter.\r\n\r\n\n'],MASTER of Moulins,(active 1480-1500),The Moulins Triptych (detail of the left shutter),1498-99,Panel,"Cathedral, Moulins",painting,religious,French,1451-1500,The detail shows the head of St Peter.
286,24954,https://www.wga.hu/detail/m/master/albertin/virgin1.jpg,"[""\r\nThe detail shows the Child's head.\r\n\r\n\n""]",MASTER of the Albertini,(active 1310s in Siena),The Virgin and Child with Six Angels (detail),1310-15,"Egg tempera on synthetic support, transferred from wood","National Gallery, London",painting,religious,Italian,1301-1350,The detail shows the Child's head.
287,24955,https://www.wga.hu/detail/m/master/albertin/virgin2.jpg,['\r\nThe detail shows the lower angel on the left.\r\n\r\n\n'],MASTER of the Albertini,(active 1310s in Siena),The Virgin and Child with Six Angels (detail),1310-15,"Egg tempera on synthetic support, transferred from wood","National Gallery, London",painting,religious,Italian,1301-1350,The detail shows the lower angel on the left.
288,24958,https://www.wga.hu/detail/m/master/antwerp/triptych.jpg,['\r\nThe triptych depicts the Adoration of the Magi.\r\n\r\n\n'],MASTER of the Antwerp Adoration,(active 1500-1520 in Antwerp),Triptych,1500-20,"Mixed technique on oak, 108 x 76 cm (central panel), 106 x 34 cm (each wing)",Private collection,painting,religious,Flemish,1501-1550,The triptych depicts the Adoration of the Magi.
289,24974,https://www.wga.hu/detail/m/master/borgo/diptyc11.jpg,['\r\nThe detail shows the Child.\r\n\r\n\n'],MASTER of the Borgo Crucifix,(active 1250-1270),Virgin and Child (detail),1255-60,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1251-1300,The detail shows the Child.
290,24984,https://www.wga.hu/detail/m/master/cassoni/cassone2.jpg,['\r\nThis panel belonged to a cassone (marriage chest).\r\n\r\n\n'],MASTER of the Cassoni Campana,(active 1500-1525 in Florence),"The Taking of Athens by Minos, King of Crete",1510s,"Oil on poplar panel, 69 x 155 cm","Musée du Petit Palais, Avignon",painting,mythological,Italian,1501-1550,This panel belonged to a cassone (marriage chest).
291,24985,https://www.wga.hu/detail/m/master/cassoni/cassone3.jpg,['\r\nThis panel belonged to a cassone (marriage chest).\r\n\r\n\n'],MASTER of the Cassoni Campana,(active 1500-1525 in Florence),Theseus and the Minotaur,1510s,"Oil on poplar panel, 69 x 155 cm","Musée du Petit Palais, Avignon",painting,mythological,Italian,1501-1550,This panel belonged to a cassone (marriage chest).
292,24986,https://www.wga.hu/detail/m/master/cassoni/cassone4.jpg,['\r\nThis panel belonged to a cassone (marriage chest).\r\n\r\n\n'],MASTER of the Cassoni Campana,(active 1500-1525 in Florence),Ariadne in Naxos,1510s,"Oil on poplar panel, 69 x 155 cm","Musée du Petit Palais, Avignon",painting,mythological,Italian,1501-1550,This panel belonged to a cassone (marriage chest).
293,24992,https://www.wga.hu/detail/m/master/castell/fountai1.jpg,['\r\nThe detail shows a loving couple.\r\n\r\n\n'],MASTER of the Castello della Manta,(active 1410s in Piedmont),"Fountain of Youth (right image, detail)",1411-16,Fresco,"Sala Baronale, Castello della Manta, Saluzzo",painting,mythological,Italian,1401-1450,The detail shows a loving couple.
294,25106,https://www.wga.hu/detail/m/master/isaac/isaac11.jpg,['\r\nThis detail shows Rebecca and Jacob.\r\n\r\n\n'],MASTER of the Isaac Stories,(active 1290s),Scenes from the Old Testament: Isaac Blessing Jacob (detail),1290s,Fresco,"Upper Church, San Francesco, Assisi",painting,religious,Italian,1251-1300,This detail shows Rebecca and Jacob.
295,25108,https://www.wga.hu/detail/m/master/isaac/isaac22.jpg,['\r\nThe detail shows the head of Isaac.\r\n\r\n\n'],MASTER of the Isaac Stories,(active 1290s),Scenes from the Old Testament: Isaac Rejecting Esau (detail),1290s,Fresco,"Upper Church, San Francesco, Assisi",painting,religious,Italian,1251-1300,The detail shows the head of Isaac.
296,25109,https://www.wga.hu/detail/m/master/isaac/isaac23.jpg,['\r\nThe detail shows Esau.\r\n\r\n\n'],MASTER of the Isaac Stories,(active 1290s),Scenes from the Old Testament: Isaac Rejecting Esau (detail),1290s,Fresco,"Upper Church, San Francesco, Assisi",painting,religious,Italian,1251-1300,The detail shows Esau.
297,25221,https://www.wga.hu/detail/m/master/bartholo/s_agnes1.jpg,['\r\nThe detail represents Saint Agnes.\r\n\r\n\n'],MASTER of the St. Bartholomew Altar,(active 1470-1510 in Cologne),"St Agnes, St Bartholomew and St Cecilia (detail)",1500-05,Wood,"Alte Pinakothek, Munich",painting,religious,German,1451-1500,The detail represents Saint Agnes.
298,25317,https://www.wga.hu/detail/m/maulbert/10papa2.jpg,['\r\nThe detail depicts the Preaching of St Stephen.\r\n\r\n\n'],"MAULBERTSCH, Franz Anton","(b. 1724, Langenargen, d. 1796, Wien)",Decoration of the Cupola (detail),1783,Fresco,"Parish Church, Pápa",painting,religious,Austrian,1751-1800,The detail depicts the Preaching of St Stephen.
299,25352,https://www.wga.hu/detail/m/mazzola/holyfami.jpg,['\r\nOn the left side St Francis is represented.\r\n\r\n\n'],"MAZZOLA BEDOLI, Girolamo","(b. 1500, Viadana, d. ca. 1569, Parma)",The Holy Family,c. 1530,"Oil on panel, 91 x 65 cm","Szépmûvészeti Múzeum, Budapest",painting,religious,Italian,1501-1550,On the left side St Francis is represented.
300,25437,https://www.wga.hu/detail/zgothic/1romanes/re-1/4e3_1203.jpg,"[""\r\nThe detail shows Sir Robert's head.\r\n\r\n\n""]","MEDIEVAL SCULPTOR, English",(active 1275-1300),Tomb of Sir Robert Curthose (detail),1275-1300,Oak,"Cathedral, Gloucester",sculpture,religious,English,1251-1300,The detail shows Sir Robert's head.
301,25622,https://www.wga.hu/detail/zgothic/gothic/1/05f_1231.jpg,['\r\nThe detail shows the head of Mary.\r\n\r\n\n'],"MEDIEVAL SCULPTOR, French",(active c. 1211-1225),Visitation Group (detail),1211-25,Stone,"Cathedral, Reims",sculpture,religious,French,1201-1250,The detail shows the head of Mary.
302,25625,https://www.wga.hu/detail/zgothic/gothic/1/07f_1230.jpg,['\r\nAnother view of the figures of Mary and Elisabeth.\r\n\r\n\n'],"MEDIEVAL SCULPTOR, French",(active c. 1211-1225),Visitation Group,1211-25,Stone,"Cathedral, Reims",sculpture,religious,French,1201-1250,Another view of the figures of Mary and Elisabeth.
303,25770,https://www.wga.hu/detail/zgothic/1romanes/cap-11c/24s_1001.jpg,['\r\nThe picture shows a capital of the cloister.\r\n\r\n\n'],"MEDIEVAL SCULPTOR, Spanish",(active 11th century),Capital,11th century,Stone,"Monastery of San Juan de la Peña, Santa Cruz de la Serós",sculpture,other,Spanish,1051-1100,The picture shows a capital of the cloister.
304,25771,https://www.wga.hu/detail/zgothic/1romanes/cap-11c/24s_1002.jpg,['\r\nThe picture shows a capital of the cloister.\r\n\r\n\n'],"MEDIEVAL SCULPTOR, Spanish",(active 11th century),Capital,11th century,Stone,"Monastery of San Juan de la Peña, Santa Cruz de la Serós",sculpture,other,Spanish,1051-1100,The picture shows a capital of the cloister.
